127.0.0.1 - - [22/Dec/2023:09:12:17 +0900] "GET / HTTP/1.1" 404 807
0:0:0:0:0:0:0:1 - - [22/Dec/2023:15:02:34 +0900] "GET /day1222/03_sessionAndApplication.jsp HTTP/1.1" 200 152
0:0:0:0:0:0:0:1 - - [22/Dec/2023:15:02:34 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [22/Dec/2023:15:02:37 +0900] "GET /day1222/03_sessionAndApplication.jsp HTTP/1.1" 200 152
0:0:0:0:0:0:0:1 - - [22/Dec/2023:15:02:37 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [22/Dec/2023:15:02:38 +0900] "GET /day1222/03_sessionAndApplication.jsp HTTP/1.1" 200 152
0:0:0:0:0:0:0:1 - - [22/Dec/2023:15:02:38 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [22/Dec/2023:15:02:38 +0900] "GET /day1222/03_sessionAndApplication.jsp HTTP/1.1" 200 152
0:0:0:0:0:0:0:1 - - [22/Dec/2023:15:02:38 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [22/Dec/2023:15:02:38 +0900] "GET /day1222/03_sessionAndApplication.jsp HTTP/1.1" 200 152
0:0:0:0:0:0:0:1 - - [22/Dec/2023:15:02:38 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [22/Dec/2023:15:02:38 +0900] "GET /day1222/03_sessionAndApplication.jsp HTTP/1.1" 200 152
0:0:0:0:0:0:0:1 - - [22/Dec/2023:15:02:38 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [22/Dec/2023:15:02:38 +0900] "GET /day1222/03_sessionAndApplication.jsp HTTP/1.1" 200 152
0:0:0:0:0:0:0:1 - - [22/Dec/2023:15:02:38 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [22/Dec/2023:15:02:39 +0900] "GET /day1222/03_sessionAndApplication.jsp HTTP/1.1" 200 152
0:0:0:0:0:0:0:1 - - [22/Dec/2023:15:02:39 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [22/Dec/2023:15:02:39 +0900] "GET /day1222/03_sessionAndApplication.jsp HTTP/1.1" 200 152
0:0:0:0:0:0:0:1 - - [22/Dec/2023:15:02:39 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [22/Dec/2023:15:02:39 +0900] "GET /day1222/03_sessionAndApplication.jsp HTTP/1.1" 200 152
0:0:0:0:0:0:0:1 - - [22/Dec/2023:15:02:39 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [22/Dec/2023:15:02:39 +0900] "GET /day1222/03_sessionAndApplication.jsp HTTP/1.1" 200 152
0:0:0:0:0:0:0:1 - - [22/Dec/2023:15:02:39 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [22/Dec/2023:15:02:39 +0900] "GET /day1222/03_sessionAndApplication.jsp HTTP/1.1" 200 152
0:0:0:0:0:0:0:1 - - [22/Dec/2023:15:02:39 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [22/Dec/2023:15:02:40 +0900] "GET /day1222/03_sessionAndApplication.jsp HTTP/1.1" 200 152
0:0:0:0:0:0:0:1 - - [22/Dec/2023:15:02:40 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [22/Dec/2023:15:02:40 +0900] "GET /day1222/03_sessionAndApplication.jsp HTTP/1.1" 200 152
0:0:0:0:0:0:0:1 - - [22/Dec/2023:15:02:40 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [22/Dec/2023:15:03:01 +0900] "GET /day1222/03_sessionAndApplication.jsp HTTP/1.1" 500 2550
0:0:0:0:0:0:0:1 - - [22/Dec/2023:15:03:01 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [22/Dec/2023:15:03:01 +0900] "GET /day1222/03_sessionAndApplication.jsp HTTP/1.1" 500 2550
0:0:0:0:0:0:0:1 - - [22/Dec/2023:15:03:01 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [22/Dec/2023:15:03:01 +0900] "GET /day1222/03_sessionAndApplication.jsp HTTP/1.1" 500 2550
0:0:0:0:0:0:0:1 - - [22/Dec/2023:15:03:01 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [22/Dec/2023:15:03:01 +0900] "GET /day1222/03_sessionAndApplication.jsp HTTP/1.1" 500 2550
0:0:0:0:0:0:0:1 - - [22/Dec/2023:15:03:01 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [22/Dec/2023:15:03:01 +0900] "GET /day1222/03_sessionAndApplication.jsp HTTP/1.1" 500 2550
0:0:0:0:0:0:0:1 - - [22/Dec/2023:15:03:01 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [22/Dec/2023:15:03:02 +0900] "GET /day1222/03_sessionAndApplication.jsp HTTP/1.1" 500 2550
0:0:0:0:0:0:0:1 - - [22/Dec/2023:15:03:02 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [22/Dec/2023:15:03:02 +0900] "GET /day1222/03_sessionAndApplication.jsp HTTP/1.1" 500 2550
0:0:0:0:0:0:0:1 - - [22/Dec/2023:15:03:02 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [22/Dec/2023:15:03:07 +0900] "GET /day1222/03_sessionAndApplication.jsp HTTP/1.1" 200 152
0:0:0:0:0:0:0:1 - - [22/Dec/2023:15:03:07 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [22/Dec/2023:15:03:07 +0900] "GET /day1222/03_sessionAndApplication.jsp HTTP/1.1" 200 152
0:0:0:0:0:0:0:1 - - [22/Dec/2023:15:03:07 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [22/Dec/2023:15:03:07 +0900] "GET /day1222/03_sessionAndApplication.jsp HTTP/1.1" 200 152
0:0:0:0:0:0:0:1 - - [22/Dec/2023:15:03:07 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [22/Dec/2023:15:03:07 +0900] "GET /day1222/03_sessionAndApplication.jsp HTTP/1.1" 200 152
0:0:0:0:0:0:0:1 - - [22/Dec/2023:15:03:07 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [22/Dec/2023:15:03:07 +0900] "GET /day1222/03_sessionAndApplication.jsp HTTP/1.1" 200 152
0:0:0:0:0:0:0:1 - - [22/Dec/2023:15:03:08 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [22/Dec/2023:15:03:08 +0900] "GET /day1222/03_sessionAndApplication.jsp HTTP/1.1" 200 152
0:0:0:0:0:0:0:1 - - [22/Dec/2023:15:03:08 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [22/Dec/2023:15:03:08 +0900] "GET /day1222/03_sessionAndApplication.jsp HTTP/1.1" 200 152
0:0:0:0:0:0:0:1 - - [22/Dec/2023:15:03:08 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [22/Dec/2023:15:03:08 +0900] "GET /day1222/03_sessionAndApplication.jsp HTTP/1.1" 200 152
0:0:0:0:0:0:0:1 - - [22/Dec/2023:15:03:09 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [22/Dec/2023:15:03:09 +0900] "GET /day1222/03_sessionAndApplication.jsp HTTP/1.1" 200 153
0:0:0:0:0:0:0:1 - - [22/Dec/2023:15:03:09 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [22/Dec/2023:15:03:09 +0900] "GET /day1222/03_sessionAndApplication.jsp HTTP/1.1" 200 153
0:0:0:0:0:0:0:1 - - [22/Dec/2023:15:03:09 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [22/Dec/2023:15:03:09 +0900] "GET /day1222/03_sessionAndApplication.jsp HTTP/1.1" 200 153
0:0:0:0:0:0:0:1 - - [22/Dec/2023:15:03:09 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [22/Dec/2023:15:03:09 +0900] "GET /day1222/03_sessionAndApplication.jsp HTTP/1.1" 200 153
0:0:0:0:0:0:0:1 - - [22/Dec/2023:15:03:09 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [22/Dec/2023:15:03:09 +0900] "GET /day1222/03_sessionAndApplication.jsp HTTP/1.1" 200 153
0:0:0:0:0:0:0:1 - - [22/Dec/2023:15:03:09 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [22/Dec/2023:15:03:10 +0900] "GET /day1222/03_sessionAndApplication.jsp HTTP/1.1" 200 153
0:0:0:0:0:0:0:1 - - [22/Dec/2023:15:03:10 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [22/Dec/2023:15:03:10 +0900] "GET /day1222/03_sessionAndApplication.jsp HTTP/1.1" 200 153
0:0:0:0:0:0:0:1 - - [22/Dec/2023:15:03:10 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [22/Dec/2023:15:03:10 +0900] "GET /day1222/03_sessionAndApplication.jsp HTTP/1.1" 200 153
0:0:0:0:0:0:0:1 - - [22/Dec/2023:15:03:10 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [22/Dec/2023:15:03:10 +0900] "GET /day1222/03_sessionAndApplication.jsp HTTP/1.1" 200 153
0:0:0:0:0:0:0:1 - - [22/Dec/2023:15:03:10 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [22/Dec/2023:15:03:10 +0900] "GET /day1222/03_sessionAndApplication.jsp HTTP/1.1" 200 153
0:0:0:0:0:0:0:1 - - [22/Dec/2023:15:03:10 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [22/Dec/2023:15:03:11 +0900] "GET /day1222/03_sessionAndApplication.jsp HTTP/1.1" 200 153
0:0:0:0:0:0:0:1 - - [22/Dec/2023:15:03:11 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [22/Dec/2023:15:03:11 +0900] "GET /day1222/03_sessionAndApplication.jsp HTTP/1.1" 200 153
0:0:0:0:0:0:0:1 - - [22/Dec/2023:15:03:11 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [22/Dec/2023:15:03:11 +0900] "GET /day1222/03_sessionAndApplication.jsp HTTP/1.1" 200 153
0:0:0:0:0:0:0:1 - - [22/Dec/2023:15:03:11 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [22/Dec/2023:15:03:11 +0900] "GET /day1222/03_sessionAndApplication.jsp HTTP/1.1" 200 153
0:0:0:0:0:0:0:1 - - [22/Dec/2023:15:03:11 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [22/Dec/2023:15:03:11 +0900] "GET /day1222/03_sessionAndApplication.jsp HTTP/1.1" 200 153
0:0:0:0:0:0:0:1 - - [22/Dec/2023:15:03:11 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [22/Dec/2023:15:03:11 +0900] "GET /day1222/03_sessionAndApplication.jsp HTTP/1.1" 200 153
0:0:0:0:0:0:0:1 - - [22/Dec/2023:15:03:12 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [22/Dec/2023:15:03:12 +0900] "GET /day1222/03_sessionAndApplication.jsp HTTP/1.1" 200 153
0:0:0:0:0:0:0:1 - - [22/Dec/2023:15:03:12 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [22/Dec/2023:15:03:12 +0900] "GET /day1222/03_sessionAndApplication.jsp HTTP/1.1" 200 153
0:0:0:0:0:0:0:1 - - [22/Dec/2023:15:03:12 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [22/Dec/2023:15:03:12 +0900] "GET /day1222/03_sessionAndApplication.jsp HTTP/1.1" 200 153
0:0:0:0:0:0:0:1 - - [22/Dec/2023:15:03:12 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [22/Dec/2023:15:03:17 +0900] "GET /day1222/03_sessionAndApplication.jsp HTTP/1.1" 200 153
0:0:0:0:0:0:0:1 - - [22/Dec/2023:15:03:19 +0900] "GET /day1222/03_sessionAndApplication.jsp HTTP/1.1" 200 153
0:0:0:0:0:0:0:1 - - [22/Dec/2023:15:03:19 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [22/Dec/2023:15:03:19 +0900] "GET /day1222/03_sessionAndApplication.jsp HTTP/1.1" 200 153
0:0:0:0:0:0:0:1 - - [22/Dec/2023:15:03:19 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [22/Dec/2023:15:03:23 +0900] "GET /day1222/03_sessionAndApplication.jsp HTTP/1.1" 200 151
0:0:0:0:0:0:0:1 - - [22/Dec/2023:15:03:27 +0900] "GET /day1222/03_sessionAndApplication.jsp HTTP/1.1" 200 151
0:0:0:0:0:0:0:1 - - [22/Dec/2023:15:03:27 +0900] "GET /day1222/03_sessionAndApplication.jsp HTTP/1.1" 200 151
0:0:0:0:0:0:0:1 - - [22/Dec/2023:15:03:27 +0900] "GET /day1222/03_sessionAndApplication.jsp HTTP/1.1" 200 151
0:0:0:0:0:0:0:1 - - [22/Dec/2023:15:03:27 +0900] "GET /day1222/03_sessionAndApplication.jsp HTTP/1.1" 200 151
0:0:0:0:0:0:0:1 - - [22/Dec/2023:15:03:28 +0900] "GET /day1222/03_sessionAndApplication.jsp HTTP/1.1" 200 151
0:0:0:0:0:0:0:1 - - [22/Dec/2023:15:03:28 +0900] "GET /day1222/03_sessionAndApplication.jsp HTTP/1.1" 200 151
0:0:0:0:0:0:0:1 - - [22/Dec/2023:15:03:28 +0900] "GET /day1222/03_sessionAndApplication.jsp HTTP/1.1" 200 151
0:0:0:0:0:0:0:1 - - [22/Dec/2023:15:03:28 +0900] "GET /day1222/03_sessionAndApplication.jsp HTTP/1.1" 200 151
0:0:0:0:0:0:0:1 - - [22/Dec/2023:15:03:28 +0900] "GET /day1222/03_sessionAndApplication.jsp HTTP/1.1" 200 152
0:0:0:0:0:0:0:1 - - [22/Dec/2023:15:03:29 +0900] "GET /day1222/03_sessionAndApplication.jsp HTTP/1.1" 200 152
0:0:0:0:0:0:0:1 - - [22/Dec/2023:15:03:29 +0900] "GET /day1222/03_sessionAndApplication.jsp HTTP/1.1" 200 152
0:0:0:0:0:0:0:1 - - [22/Dec/2023:15:03:29 +0900] "GET /day1222/03_sessionAndApplication.jsp HTTP/1.1" 200 152
0:0:0:0:0:0:0:1 - - [22/Dec/2023:15:03:29 +0900] "GET /day1222/03_sessionAndApplication.jsp HTTP/1.1" 200 152
0:0:0:0:0:0:0:1 - - [22/Dec/2023:15:03:56 +0900] "GET /day1222/03_sessionAndApplication.jsp HTTP/1.1" 200 153
0:0:0:0:0:0:0:1 - - [22/Dec/2023:15:04:04 +0900] "GET /day1222/03_sessionAndApplication.jsp HTTP/1.1" 200 153
0:0:0:0:0:0:0:1 - - [22/Dec/2023:15:04:05 +0900] "GET /day1222/03_sessionAndApplication.jsp HTTP/1.1" 200 153
0:0:0:0:0:0:0:1 - - [22/Dec/2023:15:04:05 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [22/Dec/2023:15:04:06 +0900] "GET /day1222/03_sessionAndApplication.jsp HTTP/1.1" 200 153
0:0:0:0:0:0:0:1 - - [22/Dec/2023:15:04:06 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [22/Dec/2023:15:04:07 +0900] "GET /day1222/03_sessionAndApplication.jsp HTTP/1.1" 200 153
0:0:0:0:0:0:0:1 - - [22/Dec/2023:15:04:07 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [22/Dec/2023:15:04:07 +0900] "GET /day1222/03_sessionAndApplication.jsp HTTP/1.1" 200 153
0:0:0:0:0:0:0:1 - - [22/Dec/2023:15:04:07 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [22/Dec/2023:15:04:07 +0900] "GET /day1222/03_sessionAndApplication.jsp HTTP/1.1" 200 153
0:0:0:0:0:0:0:1 - - [22/Dec/2023:15:04:07 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [22/Dec/2023:15:04:07 +0900] "GET /day1222/03_sessionAndApplication.jsp HTTP/1.1" 200 153
0:0:0:0:0:0:0:1 - - [22/Dec/2023:15:04:07 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [22/Dec/2023:15:04:15 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [22/Dec/2023:15:04:15 +0900] "GET /day1222/03_sessionAndApplication.jsp HTTP/1.1" 200 153
0:0:0:0:0:0:0:1 - - [22/Dec/2023:15:04:23 +0900] "GET /day1222/03_sessionAndApplication.jsp HTTP/1.1" 200 153
0:0:0:0:0:0:0:1 - - [22/Dec/2023:15:04:23 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [22/Dec/2023:15:04:23 +0900] "GET /day1222/03_sessionAndApplication.jsp HTTP/1.1" 200 153
0:0:0:0:0:0:0:1 - - [22/Dec/2023:15:04:23 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [22/Dec/2023:15:04:29 +0900] "GET /day1222/03_sessionAndApplication.jsp HTTP/1.1" 200 153
0:0:0:0:0:0:0:1 - - [22/Dec/2023:15:04:29 +0900] "GET /favicon.ico HTTP/1.1" 404 818
127.0.0.1 - - [22/Dec/2023:15:20:22 +0900] "GET / HTTP/1.1" 404 807
0:0:0:0:0:0:0:1 - - [22/Dec/2023:15:20:23 +0900] "GET /day1222_b/login.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [22/Dec/2023:15:20:31 +0900] "POST /day1222_b/loginOK.jsp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [22/Dec/2023:15:20:31 +0900] "GET /day1222_b/login.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [22/Dec/2023:15:20:36 +0900] "POST /day1222_b/loginOK.jsp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [22/Dec/2023:15:20:36 +0900] "GET /day1222_b/member/start.jsp HTTP/1.1" 200 302
0:0:0:0:0:0:0:1 - - [22/Dec/2023:15:20:37 +0900] "GET /day1222_b/member/service3.jsp HTTP/1.1" 200 166
0:0:0:0:0:0:0:1 - - [22/Dec/2023:15:20:44 +0900] "GET /day1222_b/member/hello.do HTTP/1.1" 404 840
0:0:0:0:0:0:0:1 - - [22/Dec/2023:15:21:06 +0900] "GET /day1222_b/hello.do HTTP/1.1" 200 70
0:0:0:0:0:0:0:1 - - [22/Dec/2023:15:22:33 +0900] "GET /day1222_b/login.html HTTP/1.1" 200 379
0:0:0:0:0:0:0:1 - - [22/Dec/2023:15:22:33 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [22/Dec/2023:15:22:33 +0900] "GET /day1222_b/login.html HTTP/1.1" 200 379
0:0:0:0:0:0:0:1 - - [22/Dec/2023:15:22:33 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [22/Dec/2023:15:22:33 +0900] "GET /day1222_b/login.html HTTP/1.1" 200 379
0:0:0:0:0:0:0:1 - - [22/Dec/2023:15:22:33 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [22/Dec/2023:15:22:33 +0900] "GET /day1222_b/login.html HTTP/1.1" 200 379
0:0:0:0:0:0:0:1 - - [22/Dec/2023:15:22:33 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [22/Dec/2023:15:22:33 +0900] "GET /day1222_b/login.html HTTP/1.1" 200 379
0:0:0:0:0:0:0:1 - - [22/Dec/2023:15:22:33 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [22/Dec/2023:15:22:33 +0900] "GET /day1222_b/login.html HTTP/1.1" 200 379
0:0:0:0:0:0:0:1 - - [22/Dec/2023:15:22:34 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [22/Dec/2023:15:22:34 +0900] "GET /day1222_b/login.html HTTP/1.1" 200 379
0:0:0:0:0:0:0:1 - - [22/Dec/2023:15:22:34 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [22/Dec/2023:15:22:34 +0900] "GET /day1222_b/login.html HTTP/1.1" 200 379
0:0:0:0:0:0:0:1 - - [22/Dec/2023:15:22:34 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [22/Dec/2023:15:22:34 +0900] "GET /day1222_b/login.html HTTP/1.1" 200 379
0:0:0:0:0:0:0:1 - - [22/Dec/2023:15:22:34 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [22/Dec/2023:15:22:34 +0900] "GET /day1222_b/login.html HTTP/1.1" 200 379
0:0:0:0:0:0:0:1 - - [22/Dec/2023:15:22:34 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [22/Dec/2023:15:22:37 +0900] "GET /day1222_b/hello.do HTTP/1.1" 200 70
127.0.0.1 - - [22/Dec/2023:15:36:19 +0900] "GET / HTTP/1.1" 404 807
0:0:0:0:0:0:0:1 - - [22/Dec/2023:15:36:20 +0900] "GET /day1222/insertBoard.html HTTP/1.1" 200 534
0:0:0:0:0:0:0:1 - - [22/Dec/2023:15:36:30 +0900] "POST /day1222/insertBoardOK HTTP/1.1" 200 35
127.0.0.1 - - [22/Dec/2023:15:45:56 +0900] "GET / HTTP/1.1" 404 807
0:0:0:0:0:0:0:1 - - [22/Dec/2023:15:45:56 +0900] "GET /day1222/index.jsp HTTP/1.1" 200 365
0:0:0:0:0:0:0:1 - - [22/Dec/2023:15:45:58 +0900] "GET /day1222/hello? HTTP/1.1" 200 29
0:0:0:0:0:0:0:1 - - [22/Dec/2023:15:46:00 +0900] "POST /day1222/hello HTTP/1.1" 200 30
0:0:0:0:0:0:0:1 - - [22/Dec/2023:15:46:01 +0900] "GET /day1222/hello HTTP/1.1" 200 29
0:0:0:0:0:0:0:1 - - [22/Dec/2023:15:46:47 +0900] "POST /day1222/hello HTTP/1.1" 200 30
0:0:0:0:0:0:0:1 - - [22/Dec/2023:15:46:54 +0900] "GET /day1222/hello? HTTP/1.1" 200 29
0:0:0:0:0:0:0:1 - - [22/Dec/2023:15:46:57 +0900] "GET /day1222/hello? HTTP/1.1" 200 29
0:0:0:0:0:0:0:1 - - [22/Dec/2023:15:47:02 +0900] "POST /day1222/hello HTTP/1.1" 200 30
0:0:0:0:0:0:0:1 - - [22/Dec/2023:15:47:55 +0900] "GET /day1222/index.jsp HTTP/1.1" 200 447
0:0:0:0:0:0:0:1 - - [22/Dec/2023:15:47:55 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [22/Dec/2023:15:48:01 +0900] "GET /day1222/hello?title=hello HTTP/1.1" 200 29
0:0:0:0:0:0:0:1 - - [22/Dec/2023:15:48:05 +0900] "GET /day1222/hello?title=hello HTTP/1.1" 200 29
0:0:0:0:0:0:0:1 - - [22/Dec/2023:15:48:08 +0900] "POST /day1222/hello HTTP/1.1" 200 30
0:0:0:0:0:0:0:1 - - [22/Dec/2023:15:48:11 +0900] "POST /day1222/hello HTTP/1.1" 200 30
127.0.0.1 - - [22/Dec/2023:16:04:31 +0900] "GET / HTTP/1.1" 404 807
0:0:0:0:0:0:0:1 - - [22/Dec/2023:16:04:31 +0900] "GET /day1222/insertBoard.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [22/Dec/2023:16:04:41 +0900] "GET /day1222/index.jsp HTTP/1.1" 200 574
0:0:0:0:0:0:0:1 - - [22/Dec/2023:16:04:46 +0900] "GET /day1222/hello?title=sdf&year=sdf HTTP/1.1" 500 1430
0:0:0:0:0:0:0:1 - - [22/Dec/2023:16:04:49 +0900] "GET /day1222/hello?title=sdf&year=213 HTTP/1.1" 500 1430
0:0:0:0:0:0:0:1 - - [22/Dec/2023:16:04:53 +0900] "GET /day1222/hello?title=123&year=sadf HTTP/1.1" 200 54
0:0:0:0:0:0:0:1 - - [22/Dec/2023:16:04:58 +0900] "POST /day1222/hello HTTP/1.1" 200 61
0:0:0:0:0:0:0:1 - - [22/Dec/2023:16:05:00 +0900] "GET /day1222/hello?title=hello&year=2023 HTTP/1.1" 500 1434
0:0:0:0:0:0:0:1 - - [22/Dec/2023:16:05:26 +0900] "GET /day1222/hello?title=hello&year=2023 HTTP/1.1" 500 1434
0:0:0:0:0:0:0:1 - - [22/Dec/2023:16:05:27 +0900] "GET /day1222/index.jsp HTTP/1.1" 200 574
0:0:0:0:0:0:0:1 - - [22/Dec/2023:16:05:27 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [22/Dec/2023:16:05:28 +0900] "GET /day1222/index.jsp HTTP/1.1" 200 574
0:0:0:0:0:0:0:1 - - [22/Dec/2023:16:05:28 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [22/Dec/2023:16:05:28 +0900] "GET /day1222/index.jsp HTTP/1.1" 200 574
0:0:0:0:0:0:0:1 - - [22/Dec/2023:16:05:28 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [22/Dec/2023:16:05:28 +0900] "GET /day1222/index.jsp HTTP/1.1" 200 574
0:0:0:0:0:0:0:1 - - [22/Dec/2023:16:05:28 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [22/Dec/2023:16:05:30 +0900] "GET /day1222/hello?title=213&year=234 HTTP/1.1" 200 54
0:0:0:0:0:0:0:1 - - [22/Dec/2023:16:05:34 +0900] "POST /day1222/hello HTTP/1.1" 500 1485
0:0:0:0:0:0:0:1 - - [22/Dec/2023:16:05:38 +0900] "POST /day1222/hello HTTP/1.1" 200 57
0:0:0:0:0:0:0:1 - - [22/Dec/2023:16:06:20 +0900] "GET /day1222/index.jsp HTTP/1.1" 200 606
0:0:0:0:0:0:0:1 - - [22/Dec/2023:16:06:20 +0900] "GET /favicon.ico HTTP/1.1" 404 818
